Column1,year,id,regionName,Gdp0101,Gdp0102,Gdp0103,Gdp0106,Gdp0113,Gdp0114,Gdp0115,Gdp0116,Ftec0101,Ftec0102,Ftec0103,Ifa0101,Ifa0102,Ifa0104,Pop01,Pop04,Pop05,Pop30,Tpt0101,Tpt0103,Tpt0104,ccnl1s,egdp1s,hdmsp1s,hviirs1s,vl1s,panda1s,ccnl1m,egdp1m,hdmsp1m,hviirs1m,panda1m,vl1m,e1s,e1m,viirs1s,viirs1m
801,2017,510000,四川省,36980.22,4262.35,14328.13,18389.74,11.526,38.7454,49.7286,44651,6810606.0,3755343.0,3055263.0,31902.085,31235.8916,,8302.0,4085.4142,4216.5858,,4831.732,329950.0,294809.0,,502513.3128,,3073201.349,524172.6249,92598893.18,,1.030419458,,8.908915877,140.5352204,0.231105817,142079602506.13412,291420.5901409276,685279.0689532016,0.2600060308187941
802,2017,500000,重庆市,19424.73,1276.09,8584.61,9564.03,6.5694,44.1942,49.2364,63442,6660111.0,4259526.0,2400585.0,17537.0476,17440.5655,,3075.0,1104.5975,1970.5625,,2166.047,147881.0,120915.0,,164572.3816,,972478.298,211656.5976,34035859.92,,1.990983081,,10.20234767,306.6542325,0.553981611,45829167621.40877,554564.9574987503,273412.4335307691,0.6158307234082406
803,2017,450000,广西壮族自治区,18523.26,2878.3,7450.85,8194.11,15.5388,40.2243,44.2369,38102,5787866.0,2809119.0,2978747.0,20499.1106,19908.2715,,4885.0,2481.0915,2403.9085,,5191.387,123259.0,112619.0,,300151.1083,,2081070.216,277984.4492,31748044.85,,1.265160629,,8.531230447,104.7456873,0.266438937,85223767780.87732,359540.9077165486,406278.87622227526,0.335104993595165
804,2017,110000,北京市,28014.94,120.42,5326.76,22567.76,0.4298,19.014,80.5562,128994,32401742.0,5856599.0,26545144.0,8370.436,8307.3349,,2171.0,293.0445,1877.6555,,1264.253,22226.0,22226.0,,307279.8312,,561493.2118,360677.6763,46796663.44,,18.70920023,,23.0251244,1873.152034,4.193956302,87453817398.25084,5324758.784684476,463061.8002019355,4.633646771603241
805,2017,120000,天津市,18549.19,168.96,7593.5931,10786.6369,0.9109,40.9376,58.1515,118944,11291916.0,4356105.0,6935811.0,11288.9189,11274.6948,,1557.0,265.7799,1291.2201,,1148.862,16532.0,16532.0,,251851.8666,,531348.851,327986.0969,16233127.87,,22.13908322,,29.22751301,892.9078569,5.241099199,72185392452.75261,6348818.353612868,451641.96949386905,6.2106428883744265
806,2018,500000,重庆市,20363.19,1378.2747,8328.79,10656.1253,6.77,40.9,52.33,65933,7901691.0,5135447.0,2766244.0,,,,3102.0,1070.0,2032.0,,2326.443,157483.0,133943.0,,166227.5897,,957775.4902,244091.8806,35523783.27,,2.011007651,,10.57343541,320.0600343,0.638876439,46191550948.568375,558950.0490213518,301373.65017058124,0.6788102157755189
807,2018,450000,广西壮族自治区,20352.51,3019.37,8072.94,9260.2,14.84,39.67,45.5,41489,6230227.0,3278990.0,2951236.0,,,,4926.0,2452.0,2474.0,,5202.244,125449.0,115702.0,,302480.5277,,2120770.855,308892.4864,35729267.1,,1.274979315,,8.698482404,117.880854,0.296063273,85721265108.89896,361639.7428837916,436682.7886644241,0.3601826027953541
808,2018,460000,海南省,4832.05,1000.11,1095.79,2736.15,20.7,22.68,56.63,51955,1273353.0,448849.0,824504.0,,,,934.0,382.0,552.0,,1033.42,35023.0,34731.0,,101206.4319,,560885.3059,110440.769,-128023073.1,,3.018567717,,11.85269349,-2635.870938,0.598788753,28252543174.387,844671.5195623949,181580.44450345216,0.847207217669512
809,2018,510000,四川省,40678.13,4426.66,15322.72,20928.75,10.88,37.67,51.4,48883,8992114.0,5036769.0,3955345.0,,,,8341.0,3979.0,4362.0,,4950.215,331592.0,304830.0,,506705.7586,,3075729.671,612014.8614,98235009.36,,1.039016201,,9.309218008,149.089025,0.269835142,143001489819.2868,293311.48045947845,766799.3441004996,0.2909361498499832
810,2018,340000,安徽省,30006.82,2638.01,13842.09,13526.72,8.79,46.13,45.08,47712,6284032.0,3619661.0,2664371.0,,,,6324.0,2865.0,3459.0,,4324.212,208826.0,207942.0,,473637.9526,,2093052.027,600454.6924,116469348.4,,3.369234153,,11.87250884,605.6416309,0.907065727,132817469973.55795,945237.0964367868,788073.2919241699,1.0244819672622112
811,2018,640000,宁夏回族自治区,3705.18,279.85,1650.26,1775.07,7.55,44.54,47.91,54094,377656.0,273366.0,104290.0,,,,688.0,283.0,405.0,,1373.054,35405.0,35355.0,,130690.3134,,623309.0667,148397.2079,26525210.36,,2.511800948,,10.24989316,349.0675834,0.567317212,36790110723.80345,707087.1022362876,215359.12449283377,0.7085086738720496
812,2018,650000,新疆维吾尔自治区,12199.08,1692.09,4922.97,5584.02,13.87,40.3,45.77,49475,1999975.0,1641230.0,358745.0,,,,2487.0,1221.0,1266.0,,5959.386,189050.0,154546.0,,1039513.917,,5862068.298,555848.045,82392632.33,,0.636943114,,7.937967862,32.67599367,0.064040696,298389300088.7246,182844.4006806712,960211.4507248724,0.0952021157082587
813,2018,230000,黑龙江省,16361.62,3000.96,4030.94,9329.72,18.34,24.64,57.1,43274,2643736.0,444949.0,2198787.0,,,,3773.0,1505.0,2268.0,,6894.453,167116.0,142959.0,,622999.7211,,1568426.988,341551.5449,165166324.2,,1.376514704,,10.60328477,210.6138471,0.126467579,180336769622.36185,398647.2229386303,566993.7267386927,0.1806679526974622
814,2018,430000,湖南省,36425.78,3083.59,14453.54,18888.65,8.47,39.68,51.8,52949,4647420.0,3054262.0,1593158.0,,,,6899.0,3034.0,3865.0,,5070.1,240060.0,223667.0,,304115.6176,,1971255.737,347521.8554,71292793.58,,1.429727748,,9.10220821,255.5192855,0.361841094,85842936497.2167,403777.186830544,456453.4784701416,0.4089896275319611
815,2018,330000,浙江省,56197.15,1967.01,23505.88,30724.26,3.5,41.83,54.67,98643,43236010.0,32103885.0,11132125.0,,,,5737.0,1784.0,3953.0,,2813.465,120662.0,120339.0,,792821.4482,,2487729.965,1058370.067,-1295733.831,,7.824630489,,18.89223568,-9.045141016,2.146194455,224620046566.812,2221303.2279895083,1425559.509080083,2.487676283519672
816,2018,360000,江西省,21984.78,1877.33,10250.21,9857.24,8.6,46.62,44.84,47434,4818758.0,3394269.0,1424490.0,,,,4648.0,2044.0,2604.0,,4278.445,161941.0,135442.0,,255630.7771,,1494120.537,244727.7627,60568424.53,,1.525551709,,9.071816768,275.5462172,0.323436268,72239446596.50328,431643.3588458871,330157.86711712624,0.3754971162157509
817,2018,540000,西藏自治区,1477.63,130.25,628.37,719.01,8.81,42.53,48.66,43398,72318.0,42842.0,29476.0,,,,344.0,237.0,107.0,,785.085,97785.0,85473.0,,384063.8243,,2342495.875,35889.93598,-11416677.04,,0.31846913,,6.372823169,-6.94201242,0.006339828,108333681529.0977,89832.08977912115,61696.8938529608,0.00937881381562
818,2018,420000,湖北省,39366.55,3547.51,17088.95,18730.09,9.01,43.41,47.58,66616,5278155.0,3407150.0,1871005.0,,,,5917.0,2349.0,3568.0,,4340.552,275039.0,265912.0,,376601.6135,,1896540.525,394009.2647,87369170.91,,2.018971592,,9.620270228,345.5426896,0.452694287,106362302596.1719,570463.7544578299,521288.3801681759,0.5154142144719996
819,2018,610000,陕西省,24438.32,1830.19,12157.48,10450.65,7.49,49.75,42.7,63477,5330488.0,3159523.0,2170965.0,,,,3864.0,1618.0,2246.0,,5001.526,177128.0,161028.0,,500563.3155,,2275895.514,490851.4613,100907376.1,,2.430026515,,9.859314687,344.3035552,0.486547801,142080881016.06628,689780.3644124493,708413.2396302912,0.604283969212528
820,2018,140000,山西省,16818.11,740.64,7089.19,8988.28,4.4,42.15,53.44,45328,2076237.0,1227085.0,849152.0,,,,3718.0,1546.0,2172.0,,5440.884,143326.0,141012.0,,581835.2537,,2053012.992,407038.1131,116237718.1,,3.70474932,,10.08017363,504.634464,0.513359865,167628194800.75763,1067808.6503931098,607364.8933875404,0.6591989025809759
821,2018,220000,吉林省,15074.62,1160.75,6410.85,7503.02,7.7,42.53,49.77,55611,2067916.0,494436.0,1573480.0,,,,2704.0,1148.0,1556.0,,5042.989,105399.0,100599.0,,344544.7154,,1978755.106,283592.7415,98929456.12,,1.803293122,,8.837434706,322.2407759,0.268353577,98428428715.90697,515594.64327890106,432218.64112541307,0.3519614174078367
822,2018,370000,山东省,76469.67,4950.52,33641.72,37877.43,6.47,43.99,49.53,76267,29239707.0,16011582.0,13228125.0,,,,10047.0,3900.0,6147.0,,6335.887,275642.0,274948.0,,1155845.275,,3417183.78,1090047.569,167656837.1,,7.464443295,,14.99071179,734.4506111,1.387215849,330493288164.5733,2135866.7838317803,1565716.5155118257,1.7147125120450184
823,2018,350000,福建省,35804.04,2379.82,17232.36,16191.86,6.65,48.13,45.22,91197,18740729.0,11552641.0,7188088.0,,,,3941.0,1347.0,2594.0,,3513.744,108901.0,92464.0,,449049.3833,,1865304.373,585305.5836,-40906514.08,,3.720440429,,12.85591144,-252.2125584,1.048338476,125693831274.94205,1043633.6015590532,807330.2442613302,1.2443710146882538
824,2018,630000,青海省,2865.23,268.1,1247.06,1350.07,9.36,43.52,47.12,47689,72718.0,47011.0,25707.0,,,,603.0,275.0,328.0,,2349.055,82137.0,70157.0,,269730.5334,,1103004.839,78645.08481,19931458.1,,0.386357037,,7.117726423,19.94972015,0.022868002,78614104785.12654,112608.94100739063,122058.31665456393,0.030542444892618
825,2018,130000,河北省,36010.27,3338.0,16040.06,16632.21,9.27,44.54,46.19,47772,5390087.0,3397604.0,1992483.0,,,,7556.0,3292.0,4264.0,,7361.81,193252.0,188475.0,,798067.0227,,2975243.933,642799.1608,150609682.6,,4.252223115,,11.43680816,529.2566419,0.65620942,229226528627.09763,1221679.4562111518,986185.920839295,0.8663740450749357
826,2018,320000,江苏省,92595.4,4141.72,41248.52,47205.16,4.47,44.5,50.98,115168,66391374.0,40397481.0,25993892.0,,,,8051.0,2447.0,5604.0,,3061.767,158729.0,156297.0,,1382757.555,,3045724.388,1583367.547,146087360.5,,13.63042403,,21.32331905,1014.867097,3.195454638,396267971713.4519,3907988.11313614,1993999.2628397085,3.4630229118284963
827,2018,110000,北京市,30319.98,118.69,5647.65,24553.64,0.39,18.63,80.98,140211,41248794.0,7407928.0,33840866.0,,,,2154.0,291.0,1863.0,,1264.253,22256.0,22256.0,,309004.5747,,566942.0902,370565.8104,43361185.02,,18.81421386,,23.14860429,1735.638525,4.308935424,87816423836.07285,5346836.629570118,455312.1228422122,4.556099309335377
828,2018,620000,甘肃省,8246.07,921.3048,2794.67,4530.0952,11.17,33.89,54.94,31336,601303.0,221080.0,380222.0,,,,2637.0,1379.0,1258.0,,4671.741,143228.0,128071.0,,326215.9819,,2055703.765,217326.3467,58673661.86,,0.765382658,,7.998518044,93.41154328,0.10051406,93210371921.45618,218745.1907708205,352890.04872984445,0.140453868680584
829,2018,210000,辽宁省,25315.35,2033.3,10025.1,13256.95,8.03,39.6,52.37,58008,11460114.0,4879046.0,6581067.0,,,,4359.0,1391.0,2968.0,,6524.85,122974.0,115699.0,,553504.847,,2412100.298,574385.5972,35763571.45,,3.83248399,,10.73502726,155.9784417,0.727746214,158673155596.80103,1100354.9186758995,845384.7188315699,0.9217442421073396
830,2018,440000,广东省,97277.77,3831.44,40695.15,52751.18,4.0,41.83,54.23,86412,108446457.0,64650079.0,43796378.0,,,,11346.0,3324.0,8022.0,,4524.168,217699.0,209131.0,,1356815.856,,3478107.173,1397168.307,36008425.81,,7.689263271,,15.7368723,155.9295264,1.757622216,388435155271.9784,2205142.868364794,1828206.5015026284,1.9791582350516503
831,2018,310000,上海市,32679.87,104.37,9732.54,22842.96,0.32,29.78,69.9,134982,51567970.0,20714462.0,30853508.0,,,,2424.0,288.0,2136.0,,466.073,13106.0,13106.0,,282287.1045,,474932.1412,478131.1509,5832967.753,,43.88462945,,43.64241297,535.9819686,12.76274058,80995525088.65454,12652643.4781266,597657.923423721,13.728491450255332
832,2018,410000,河南省,48055.86,4289.38,22034.83,21731.65,8.93,45.85,45.22,50152,8281363.0,5377559.0,2903805.0,,,,9605.0,4638.0,4967.0,,5409.665,268589.0,242775.0,,692208.0442,,2657565.478,687839.6809,179513881.3,,4.168539547,,12.00019112,772.1738797,0.859529418,196437124948.48865,1183279.9726118415,947237.6337840074,1.018619912801855
833,2018,530000,云南省,17881.12,2498.86,6957.44,8424.82,13.97,38.91,47.12,37136,2985796.0,1281050.0,1704747.0,,,,4830.0,2521.0,2309.0,,3847.891,252929.0,220554.0,,451273.5107,,2935254.78,372486.6494,77145624.34,,1.172694154,,8.000484172,156.315982,0.219260354,128841673840.43172,334901.64319168654,535617.2619529178,0.2713210301401872
834,2018,120000,天津市,18809.64,172.71,7609.81,11027.12,0.92,40.46,58.62,120711,12255729.0,4880916.0,7374813.0,,,,1560.0,263.0,1297.0,,1153.429,16257.0,16257.0,,253328.766,,538330.1294,336439.1599,11648661.62,,22.26891033,,29.61152703,640.7379755,5.376176087,72504900072.9715,6376919.549359535,458669.8464851527,6.307285001385313
835,2018,150000,内蒙古自治区,17289.22,1753.82,6807.3,8728.1,10.14,39.37,50.48,68302,1569027.0,574660.0,994367.0,,,,2534.0,945.0,1589.0,,12765.788,202641.0,195636.0,,824153.8623,,3469095.341,351931.0344,99473202.68,,0.718941738,,7.92160579,53.52042666,0.055008425,238415474049.2133,207993.14324912155,605342.385441109,0.0814240442888414
836,2018,520000,贵州省,14806.45,2159.54,5755.54,6891.37,14.59,38.87,46.54,41244,760286.0,512339.0,247947.0,,,,3600.0,1889.0,1711.0,,3564.702,196908.0,156559.0,,197381.5313,,1989579.353,304113.1166,39917202.83,,1.116593264,,9.360380032,173.3995565,0.383776457,53942156494.471176,305252.9450402257,424367.34769104,0.4608560599874243
837,2019,530000,云南省,23223.75,3037.62,7961.58,12224.55,13.1,34.3,52.6,47944,3369244.0,1502415.0,1866828.0,,,,4858.0,2482.0,2376.0,,4053.0,262409.0,231741.0,,463455.1608,,2830787.643,394233.1551,94924069.78,,1.204349789,,9.039343268,192.3394789,0.233040682,131359126574.90376,341445.32608792296,578718.7321844149,0.2931544103063297
838,2019,440000,广东省,107671.07,4351.26,43546.43,59773.38,4.0,40.4,55.5,94172,103662672.0,62945420.0,40717253.0,,,,11521.0,3295.0,8226.0,,4719.68,220290.0,214923.0,,1391744.49,,3734012.89,1457713.592,73676760.2,,7.887208677,,17.38115407,319.0470583,1.916897692,395798061229.64655,2246942.018989109,2018469.87644959,2.1851313157979986
839,2019,310000,上海市,38155.32,103.88,10299.16,27752.28,0.3,27.0,72.7,157279,49390503.0,19899376.0,29491126.0,,,,2428.0,284.0,2144.0,,466.537,13045.0,13045.0,,289413.7154,,498632.0118,480499.3947,11940828.64,,44.99253935,,45.82023892,1097.223422,16.74850355,82491187892.44565,12886287.104723876,629126.8470570376,14.451347840368705
840,2019,410000,河南省,54259.2,4635.4,23605.79,26018.01,8.5,43.5,48.0,56388,8249895.0,5421327.0,2828568.0,,,,9640.0,4511.0,5129.0,,6466.941,269832.0,248155.0,,710841.3417,,3014665.561,790224.2844,208644368.2,,4.280750952,,13.58168826,897.4778446,0.99443382,200380316036.77145,1207032.6061538472,1092075.860312055,1.1743729112200083
841,2019,220000,吉林省,11726.82,1287.32,4134.82,6304.68,11.0,35.2,53.8,43475,1890412.0,470382.0,1420030.0,,,,2691.0,1123.0,1568.0,,5042.989,106660.0,101967.0,,353880.6648,,2149727.651,311175.1234,115883771.5,,1.852156021,,9.536319602,377.4657004,0.300389196,100343935042.54898,525628.5817869926,514450.87854572,0.4189242276274703
842,2019,520000,贵州省,16769.34,2280.56,6058.45,8430.33,13.6,36.1,50.3,46433,656817.0,474028.0,182789.0,,,,3623.0,1847.0,1776.0,,3753.189,204723.0,170883.0,,202773.3691,,2019324.525,294001.3012,47533297.88,,1.147095053,,9.847796613,206.483726,0.371450775,54995223357.80415,311212.1387812029,404757.21010303387,0.4395597684753838
843,2019,210000,辽宁省,24909.45,2177.77,9531.24,13200.44,8.7,38.3,53.0,57191,10532004.0,4543771.0,5988233.0,,,,4352.0,1388.0,2964.0,,6512.13,124767.0,117943.0,,567607.6793,,2624853.839,572172.3112,60265262.99,,3.93013242,,11.69083546,262.8395719,0.746453682,161599536697.67532,1120648.5709081,916346.0533049372,0.9991151715860292
844,2019,110000,北京市,35371.28,113.69,5715.06,29542.53,0.3,16.2,83.5,164220,41645675.0,7505091.0,34140584.0,,,,2154.0,289.0,1865.0,,1366.964,22366.0,22366.0,,317549.4931,,644848.102,426029.5383,50845068.78,,19.33448423,,26.06418205,2035.199457,4.996566267,89657407271.89235,5458927.708198489,533010.7973292196,5.333594261494181
845,2019,610000,陕西省,25793.17,1990.93,11980.75,11821.49,7.7,46.4,45.8,66649,5103313.0,2722164.0,2381149.0,,,,3876.0,1572.0,2304.0,,5419.209,180070.0,166132.0,,514098.2644,,2462459.282,520165.3955,120121975.7,,2.495733058,,10.90383008,409.8652141,0.51630803,144831892936.9819,703136.0952591465,751389.1483423816,0.6409428728640328
846,2019,150000,内蒙古自治区,17212.53,1863.19,6818.88,8530.46,10.8,39.6,49.6,67852,1593947.0,546832.0,1047114.0,,,,2540.0,931.0,1609.0,,13016.406,206089.0,199362.0,,845826.9989,,4836113.188,387916.1634,119585609.9,,0.737848065,,8.468520852,64.34167886,0.060897625,242846731664.66437,211858.9627965308,684834.4439965247,0.0921164475503623
847,2019,370000,山东省,71067.53,5116.44,28310.92,37640.17,7.2,39.8,53.0,70653,29699553.0,16143971.0,13555582.0,,,,10070.0,3876.0,6194.0,,6633.007,280325.0,279931.0,,1186162.394,,3888398.518,1164804.359,203196514.3,,7.660231103,,17.05123082,890.1384916,1.561512665,336893527692.7173,2177229.3757701763,1719133.1255864364,1.8827284831638205
848,2019,350000,福建省,42395.0,2596.23,20581.74,19217.03,6.1,48.5,45.3,107139,19311115.0,12020257.0,7290858.0,,,,3973.0,1331.0,2642.0,,3513.764,109785.0,93753.0,,460924.7954,,1993888.518,597353.6301,-24510235.37,,3.818829971,,14.19435588,-151.1199208,1.107329247,128149449926.5197,1064022.5586893023,866713.1747011031,1.3359003460018757
849,2019,630000,青海省,2965.95,301.9,1159.75,1504.3,10.2,39.1,50.7,48981,54482.0,29353.0,25128.0,,,,608.0,271.0,337.0,,2449.282,83761.0,71955.0,,276594.2766,,3130515.086,84984.06972,22836755.42,,0.396188536,,7.393370912,22.85767943,0.025215728,80031320382.2043,114638.99843795336,131744.7238651026,0.0329662580873601
850,2019,330000,浙江省,62351.74,2097.38,26566.6,33687.76,3.4,42.6,54.0,107624,44722451.0,33460476.0,11261975.0,,,,5850.0,1755.0,4095.0,,2842.157,121813.0,121710.0,,813723.4104,,2788578.141,1119712.569,24396289.89,,8.03091922,,21.03408745,170.3034041,2.441877964,229013629469.18185,2264752.0654046973,1550175.591507688,2.70513789829318
851,2019,130000,河北省,35104.52,3518.44,13597.26,17988.82,10.0,38.7,51.3,46348,5804328.0,3438094.0,2366235.0,,,,7592.0,3218.0,4374.0,,7791.29,196983.0,193001.0,,819157.9685,,3484404.439,739941.9395,185640263.5,,4.364598899,,12.95140777,652.35741,0.7678174,233665058958.3652,1245334.926430748,1156067.6189848613,1.015616790176503
852,2019,140000,山西省,17026.68,824.72,7453.09,8748.87,4.8,43.8,51.4,45724,2098163.0,1169022.0,929140.0,,,,3729.0,1508.0,2221.0,,5890.406,144283.0,142660.0,,596934.9738,,2345709.161,470702.2921,141047236.3,,3.800894539,,11.08515473,612.3425136,0.594878399,170803133492.1052,1088033.3327809288,698136.5482466965,0.7577172330279005
853,2019,510000,四川省,46615.82,4807.24,17365.33,24443.25,10.3,37.3,52.4,55774,9840066.0,5654525.0,4185542.0,,,,8375.0,3870.0,4505.0,,5241.865,337095.0,318092.0,,520822.6768,,3445946.839,668062.2216,112724600.1,,1.067963389,,10.27120745,171.0795452,0.295137316,145891035581.77606,299238.2504988828,840848.5209988998,0.3190316126227804
854,2019,500000,重庆市,23605.77,1551.42,9496.84,12557.51,6.6,40.2,53.2,75828,8394958.0,5380329.0,3014630.0,,,,3124.0,1037.0,2087.0,,2359.07,174284.0,155186.0,,170840.9325,,1076968.584,250787.846,41425092.92,,2.066819492,,11.50558245,373.2292971,0.660680125,47098527550.682304,569925.0997785189,325044.24648802064,0.732125568941536
855,2019,450000,广西壮族自治区,21237.14,3387.74,7077.43,10771.97,16.0,33.3,50.7,42964,6822164.0,3774650.0,3047514.0,,,,4960.0,2426.0,2534.0,,5206.426,127819.0,118793.0,,310591.2297,,2146658.012,325218.2738,48565260.86,,1.309166565,,9.817660047,160.2303907,0.31480681,87373331524.01965,368609.4588910414,492142.70742961566,0.4059267869267243
856,2019,360000,江西省,24757.5,2057.56,10939.83,11760.11,8.3,44.2,47.5,53164,5088978.0,3619295.0,1469683.0,,,,4666.0,1987.0,2679.0,,4904.975,209131.0,195458.0,,262523.6398,,1673040.898,263379.871,71338308.22,,1.566686891,,10.10211213,324.5420551,0.358074684,73670470811.61461,440193.9794265043,378137.9240551762,0.4300660809762174
857,2019,320000,江苏省,99631.52,4296.28,44270.51,51064.73,4.3,44.4,51.3,123607,62951593.0,39482828.0,23468765.0,,,,8070.0,2372.0,5698.0,,3586.796,159937.0,157954.0,,1418459.806,,3412937.443,1634544.947,179388477.7,,13.98235616,,23.77468707,1246.209548,3.736740038,403801534053.5183,3982283.979005004,2132280.96155829,3.7031798165341865
858,2019,120000,天津市,14104.28,185.23,4969.18,8949.87,1.3,35.2,63.5,90371,10664567.0,4379183.0,6285384.0,,,,1562.0,258.0,1304.0,,1185.272,16132.0,16132.0,,259947.891,,595672.7451,341052.5677,18505545.04,,22.85076569,,32.76572985,1017.902816,6.425131715,73892991278.43158,6499004.345497227,498480.70149051736,6.854734131935014
